x,y
3.5142956,13.2394617517763
1.0911484,5.87813505755176
1.8597622,14.2983426190106
3.5690002,13.1830676767351
1.8246679,7.98219839383043
1.3998337,14.4154128327787
3.2621193,12.335395324383
0.11506653,12.0627128852906
3.0450096,11.8129224341837
1.9384193,15.5553491552216
2.350274,9.45040371932335
1.3357534,6.59225491196416
2.7304993,10.7068567007252
2.7618122,10.9283663807459
2.3979683,9.16205774573933
3.1675158,11.5141993794989
2.6675177,10.1425109549202
2.5008154,10.6845251227121
3.1559563,12.0820792902723
1.8808327,8.01420954967676
2.7335587,10.4874087294865
1.5664654,14.3571851890807
1.018177,5.68122697069783
3.0902977,14.5973081153602
2.9884949,11.4463428826159
2.5063057,10.1174273698101
3.2444725,12.0071830112958
2.5625935,10.0853476312942
2.677374,10.8167420309664
2.3249855,9.81242064823806
0.2988491,1.9933527808409
3.1653605,12.1360430096434
0.32351112,13.4110825749814
1.7294044,14.2639937915378
2.453064,9.88271242342677
3.0945396,11.7975838335618
2.4454842,14.8583963146556
2.5957966,10.4525264602214
2.4282818,9.8797988320234
3.063614,12.5777386447944
3.0344753,11.1473233173126
2.4618988,8.93573122156532
2.1909323,8.67534364891909
2.9487534,11.9969065803999
3.1825724,11.8736187994509
3.1880455,12.5200941834845
0.9044094,4.55636315618508
3.0979433,11.001579789796
3.133874,11.5975239793762
1.8786278,15.1729048767254
2.6237955,9.76670454030264
3.0829306,11.9898007149042
2.5404234,9.79919286362767
2.240097,9.26359961033613
0.52980375,3.22474388024657
3.8888683,13.7955148268818
2.9984446,11.3419395050747
2.1412163,8.63471325591222
0.79709244,4.93709622782601
2.2433987,9.62060453989322
2.414506,10.2854823818752
3.0398312,12.3433136804716
2.8555498,11.1817974807575
2.2033901,9.10492862454764
2.256629,9.24212835384969
2.068121,14.7653659356927
3.8359203,13.5243736403255
2.688694,10.4656155567736
0.8543196,5.10844665332499
2.6001205,10.4322733322361
2.337532,10.187794756329
2.5350523,10.090148520679
2.8224678,10.9569343706992
1.5636806,14.7645508050832
2.710575,10.9777602844502
2.62881,9.72814006100276
0.78725624,3.70117797324017
1.8646889,16.5623703395837
2.0447655,14.5412205173461
2.0898724,17.0440701775626
3.0192003,11.866535057226
2.1389503,8.51102398866934
3.0067377,10.8480270346903
2.4270048,9.66149847960603
2.5770836,11.0370360596493
2.6748276,10.5243590808466
3.1701317,11.1845645274974
2.0645418,8.63781817996361
1.8238544,12.2738850420022
3.0184402,11.9036935787653
2.5986118,9.95169299457016
2.9396334,9.66593608595092
2.0263367,15.026046601086
2.6810598,10.0889574736547
0.9424801,5.3843165486296
1.1439514,15.1287610834106
3.350502,14.8526740762575
2.3775644,8.69073917935785
2.0295591,8.31314156368267
2.8348894,10.9351489981849
2.4813423,9.51929094235927
3.2870083,12.1786127766312
1.9077396,14.6844577784349
0.81422615,4.5702361253546
2.7232094,11.0407455968505
2.705841,10.9724735218726
0.17221451,12.6750912865949
1.9578743,15.2391423220659
2.515109,9.87094196829449
2.6859703,10.6299344306749
2.499588,9.48404745445118
2.2810736,9.67831544842091
1.4328442,14.0457078607228
1.5757818,7.59053036199721
2.9037752,11.5828676362928
2.7981586,11.8667539705184
0.7974696,4.87804641164062
3.4434013,12.9023143420932
1.4629421,14.4997194565281
3.723116,13.0807763607503
2.9166327,11.4743171193426
2.6847134,10.5981328421348
1.7781696,16.2786536685215
2.9857273,12.0131117517122
3.633957,13.3292008083877
3.1108875,11.6874681590338
0.7739706,4.76849347864559
-0.2426405,11.0314857744325
1.4147015,16.1164280542093
2.5323677,10.0455582196162
3.3117924,14.8141288227832
1.6946688,7.68798149441617
1.1284809,6.27778057061573
2.1389399,9.73099797766698
4.291744,14.0093776150113
0.97030926,5.60560267273657
0.9692421,14.535831227442
2.623479,10.5698539633044
2.9006777,10.2132660164516
2.020174,15.5506267539268
2.992961,11.9003246281574
2.0749102,8.95283905571099
2.449541,11.4913883943301
2.150856,9.29380813611258
3.1462164,12.2820439036918
2.5806875,11.1087951084322
3.254878,12.3157927491749
2.3158998,9.75083650543953
2.5755262,10.2006992705324
2.8190126,11.2953964041703
2.9044304,11.8107803912333
0.8685703,5.39262462236825
1.4420815,6.66590745154022
1.1154213,5.92904699362914
2.133709,8.96897937252246
3.3999128,12.869320677703
2.4274874,9.68501849778183
2.7436304,10.7217301150498
3.150258,12.4719313448476
2.7657251,10.8963523747856
1.7382126,14.6037452814558
0.6908741,14.0221621430475
2.688549,11.5342671695097
2.251258,9.03540863517019
2.300889,9.25704249190831
3.0276432,11.8600392987387
3.6080933,12.8736414752505
2.3979177,9.42189927233066
0.7250986,4.15159361068501
3.7284946,13.0346840446012
3.1490402,11.995557868629
1.1366873,6.18288000585112
2.9411325,11.6028634182281
3.602273,13.0525631641091
2.0194454,8.3689584000468
2.6585093,10.6281010774534
3.1480846,11.8311454140913
0.68271446,13.9140702534259
3.1763954,12.4985048406124
0.43008614,12.9977935471851
1.6614094,15.3177689089109
4.5183067,16.2146186210666
2.191534,8.89940656304733
3.0934935,11.5921719130381
2.9348307,11.0872710837977
2.3527775,9.15333234393283
3.3741913,12.6776683064366
1.7994833,8.06707766782395
2.6811857,10.1506944676577
2.4035654,9.74747642545055
4.0474453,14.179343769045
2.34793,10.162594240685
1.6379919,7.39750506246984
2.5188284,10.4587710763544
2.0956917,8.54271787961503
2.4569654,9.73184557592704
2.7206354,10.8685937476181
3.0292158,11.9667506147434
0.93235016,14.5237756604405
3.3963165,13.1646860499546
1.9148445,8.34367931202483
3.0353317,11.765748354307
2.7779703,11.1565997720103
1.76651,15.0366974168046
-0.06645203,11.6342329077201
3.4463482,12.7870724832939
3.3984928,12.9091893559016
2.289113,9.89487736625357
2.9674158,11.3726630975631
0.7833109,4.2480165107982
2.4552402,9.20473718902144
0.84138393,4.75090638402426
0.9134331,5.55916674990065
2.7723665,11.0429690366443
3.544609,13.1533802642055
0.72947407,4.37484169867754
1.8822289,15.8218304581381
2.4499435,15.6634210476093
1.3733282,6.81545988222042
0.21899605,13.4177097400067
3.1256428,12.3950187233554
1.8230476,8.03635844709373
0.7167182,3.40771478300327
3.16331,11.9938551972429
2.7493935,11.4891035146107
2.218175,9.19918572752042
1.6785002,6.93304325290656
1.4948997,16.3459780000922
3.6323872,13.3737748999189
2.5843735,10.7294140515861
1.0090542,5.6865436534953
2.4451017,10.0890538179395
2.8746328,11.6560778856021
2.336133,9.33638962046508
1.7120476,15.3249221986585
-0.27934265,10.8542930933991
3.071765,11.919209933492
3.0015917,11.5841543536307
3.467453,12.9818936464944
0.9604378,5.2455236564429
2.3841438,9.86042169010067
1.7341137,7.76428550993374
2.4408398,9.83792195448737
3.0053616,11.9411046076852
2.8274736,10.8684266082564
2.4523363,9.65798239208561
2.649355,11.2021504661414
2.8917809,11.67316185712
3.1552963,12.234407308141
1.6849222,7.54299893066944
3.5044346,12.9358858516431
1.6414375,7.70058613348352
2.5155525,10.3659651526046
2.6562643,10.6595563908247
3.9833221,14.0242423172689
2.998928,11.588061022304
2.9692488,11.6528502775142
2.15267,8.41513119525832
1.8381157,8.10753427498568
0.9170723,5.00267550909337
2.006548,14.9255616501243
2.1553888,8.80734778281062
3.2781916,12.3586507201282
2.583006,9.95081700746417
2.735775,10.3722254633287
2.088049,9.45818862967294
2.9629192,13.4719354302498
2.8119183,11.0461611042324
0.7915125,4.90317073040781
2.595667,10.0781150500235
0.7028494,4.2944094243589
3.8478432,13.4090010067769
4.4500914,14.2021888781822
2.4070463,9.8768019861138
2.4799995,9.56079212794093
1.0828114,6.01639112262079
2.9544735,11.7037561236864
3.7662334,13.8855153006894
3.197298,13.4147488178741
2.8096895,10.5191730484892
0.28986216,2.4080840853596
1.9498949,8.01482763486155
1.0674591,14.9665668556212
1.8019943,14.7703561682067
2.5434809,9.10881998678339
1.5642843,12.3921050243911
2.5402594,10.6866791957467
1.103404,6.01750853435632
0.8218918,14.4020213549693
2.5641975,9.75449791919728
2.2962399,8.73713860435575
0.64532423,3.64465383931827
2.7307758,11.4190613072127
2.8652163,9.95589270010378
1.5392122,7.14360725376472
2.8686695,10.8119322575462
0.17912245,1.46546416128197
2.2328892,9.67572873289545
1.7638721,16.4576296515051
0.7632828,4.71934622702532
3.2316895,12.4510603309251
3.868538,13.021657627612
2.3547592,15.7012894437887
1.5443888,7.49714565714991
1.0804567,6.08772985421822
2.7066574,10.5602010253131
1.7584467,8.08386337101204
1.0174303,5.70102186330891
0.8208275,4.80946707755155
2.1655502,9.22890488741463
0.7159157,13.891182354298
3.256565,12.6261576278094
2.492115,9.65763080088524
2.6299915,9.62873155744219
1.2945576,6.50392675685977
2.1221352,7.96489523953766
3.0512505,14.954459784599
2.2966423,9.34410042110792
1.8294277,14.8667715302959
2.1654987,8.97604597627707
2.6893435,10.0096214821512
0.50198364,12.7627655563269
3.3929386,12.4520121888902
3.1555843,12.2404469046999
3.2394066,12.5885330417441
2.197998,9.9479530877716
2.4906263,9.50153013224234
1.3061104,14.052699552349
1.0352678,5.63370754482716
1.9552937,8.50240013901705
0.06891823,12.0847571162176
2.1112823,8.88464817968261
2.200036,9.51882460750469
2.5684633,9.55345541652566
0.45048952,2.70596795605715
2.5712519,10.1211827540539
2.0691738,16.0758228390612
2.9529524,11.0162705754922
2.765996,11.1221902470969
2.799121,11.321747525792
0.95181465,5.72627801321348
2.1641693,9.34924656079532
3.7401009,13.6461718249231
2.5588655,10.8810637806837
1.552988,7.02644019228962
2.849307,10.7846718056109
3.923462,13.6485201401361
2.5307417,10.817813388773
1.9877911,15.0231013676753
2.9361467,10.7855579890039
3.6081085,13.4022716788103
2.441661,9.55973481397244
2.278286,9.09819165815112
2.700656,10.368327781771
2.674841,11.3377174128136
0.9747772,5.6880877323159
2.9022827,11.0453448174936
2.7329931,11.1936709574689
2.171898,9.57058489600179
2.990756,11.3414518070226
0.900568,4.95630285042849
2.4393578,9.58919585928501
3.3674831,12.7045546709973
1.3639126,7.35283158319887
3.6607285,13.1744118256594
3.5563793,13.182624468114
1.9164906,8.11167550804664
0.75334835,3.47459794335545
1.5843143,7.92387000660732
3.436201,12.7270353616082
2.7554932,9.9243936170324
2.804964,12.2033532121675
4.8103523,15.8398166578976
1.9757385,14.1806684986035
2.3554726,8.99438838657056
2.8530493,11.3082615407126
1.6798277,7.40110992784297
1.7422504,7.76029311216778
2.8005104,10.9530163199456
3.186575,12.1796602444261
3.3645535,11.4315713592477
2.1922846,8.59026727326721
3.317502,12.6758616845244
0.57873774,2.83618675683422
3.6749363,13.4750644410975
2.3499203,9.05740069845363
3.3354425,12.5135684410633
1.0614052,5.85734289348072
3.4394999,12.9156030076351
3.402094,13.002138105915
2.550747,10.8165144341881
1.1145945,5.86846833577813
2.772789,11.3194967948896
3.4483318,12.9537752672659
2.3465204,9.6785700608496
3.265377,12.2627529756824
1.2810593,16.2602430016233
1.2282572,6.37968748517991
3.1985664,12.266505536569
2.011383,-2.28078690106758
0.8450241,4.64742243968798
2.4578648,8.98714920707963
2.252696,8.96451861582393
2.4348927,9.92960707090582
3.5971985,12.9248842834618
0.8661356,4.75492179234301
0.7069912,3.1227412329017
2.3090858,8.26761269847867
1.8636141,7.96504043134089
3.2066565,12.5927364356415
1.8444166,8.01689538178527
0.041835785,11.8516143313093
0.82374763,14.1827894566999
2.5139523,10.1776690904967
2.8494568,10.6052043713246
2.5330505,9.22560767155794
3.6803932,13.258640295886
2.0043707,8.21357295881233
2.9104548,11.440871706198
1.4231453,15.9504401617184
2.210576,8.97731961192636
0.72455835,3.17625684224366
1.8157692,7.89024612943758
1.0737104,6.06547951398023
4.1579437,13.5449328504978
1.7190075,7.57177540000033
1.2103901,5.40572878556974
3.1900587,12.1731769954679
3.4864273,12.048601601775
0.9650936,14.8969275179272
2.2571917,8.92319094836904
2.6205873,10.853918236853
3.2534122,12.1009960808176
3.5053978,12.7900452076089
2.729988,10.431786887214
2.646204,10.7903480456073
1.553297,14.5132952164726
3.7886639,12.8482973232054
1.8834124,8.23374681355374
0.83153725,4.72938583113618
1.7382565,7.73302491272928
2.7147617,10.9454159499562
2.8750668,10.0369637806691
2.03895,8.50782676976844
1.1469641,0.996425563597212
3.0913315,11.8375119625208
0.21377087,2.31052625061278
1.0633163,12.7931268661007
1.9641304,14.7121766958834
3.8038235,13.3190063534037
1.779707,15.809593457377
2.4738808,10.1867113203243
2.41955,14.1163121318951
2.5923576,10.0359913916666
2.3394938,9.45540270953885
-0.028207302,1.10789607900467
2.4673977,10.3549683210931
3.043562,11.585435586834
2.7238388,10.5385391554652
0.64992285,3.52276521319969
3.2661057,12.2706038961279
3.3044662,12.7331827978189
3.2751465,12.6918336014781
2.2871294,9.44158513195675
0.83974314,3.88310866106632
2.7989836,10.918480839334
0.8296108,14.2755712295272
2.735632,10.9143685977291
1.0827551,5.63200802042546
2.702035,10.4791721114247
2.9294958,11.5108593853967
2.870882,16.3979407331859
2.5477,10.0278206723853
1.9377537,14.1047525366129
2.2658892,9.66594180861201
3.0598145,11.6203355616902
2.6531878,11.1058641329958
2.8706293,10.86734693855
3.076149,11.3227710496241
2.3152332,9.73869418580276
2.4572945,14.3165886683068
0.68629885,3.53479414657405
3.104579,12.1600882837245
0.932992,5.23684082230299
1.5100889,7.16994593321266
2.0598278,8.35456590924528
2.3229427,9.25341380139389
2.9945803,11.7377753977966
1.5442905,15.1959423771144
2.8174973,10.9928252009593
2.260663,9.16343628446991
2.735485,11.3980682117938
1.7343674,7.5165799390169
1.0442972,5.94597576782448
2.6378002,10.7633118847221
2.487235,10.3011043241569
2.1789827,9.66406866502266
2.9238396,11.4654876639163
3.1749277,12.2242962259416
2.8913822,11.1914485340526
2.975998,12.1199500887768
2.1821394,8.86009545017168
2.4712715,9.85725152505001
0.43919277,2.06329391838703
2.3955097,9.20393303976346
2.9061937,10.4993064980774
1.4067516,15.9861289131542
2.7041035,11.4027808253374
2.6872435,10.2574349623203
1.8678198,7.91455704106265
3.8587704,13.5976152167775
1.6137362,6.62312257052742
0.71659756,4.75118511522981
0.3950615,12.9747518350726
1.807044,7.9951927300638
2.7149906,9.78977421486888
2.6424675,10.3885404840818
2.497632,8.78962847916443
2.4397821,9.11648946450433
2.4671926,9.41007351760706
1.5619011,14.742426570717
2.9467192,10.9783746701018
0.83051014,4.5073622434691
1.1844397,6.11764458028704
2.4833155,10.0193714064152
2.925662,11.0562614260755
1.9973946,17.7098947434296
3.0461512,12.1910838585879
2.9600859,11.4738076908458
3.229476,12.3202880668895
2.859189,10.7366141573267
1.6778584,15.7885447678411
2.851738,10.9405615413112
0.93599224,5.00114946667171
3.1050568,12.2087766077512
2.6513405,10.1531445181769
2.80202,11.0572538685411
2.3900194,9.92466644809095
2.9036036,11.6634817192766
2.8481092,11.0399670621816
2.3186913,9.9457452610815
1.5773678,14.9636797607538
2.3291798,10.094610645785
2.2607212,14.761261458029
2.4703045,10.5657073170053
0.545475,3.1370394809565
2.2164974,9.31178751700108
2.7708464,10.5448492394563
3.117733,11.7816169460614
1.0926704,5.97222015502813
2.7886152,9.85117675414624
0.7581568,3.7723039283442
0.62166023,14.1001774318713
3.3668308,12.2387305295161
1.0334158,5.87735089095513
3.022643,11.7364388230669
1.7701168,15.9621444366547
0.80648327,4.83889381831269
1.2960567,15.5812584664443
1.0882187,5.83294372387491
0.7205162,15.6809408388182
1.5063419,14.8368544970756
1.9772243,8.20806203231044
3.0632858,12.1108177450356
1.4459,14.7717687994961
2.1430645,14.2751736522264
2.9356384,9.42509782139045
1.0720797,5.66485187913504
1.3459053,14.9439245687801
0.9391823,5.19740374294144
2.5680294,10.3770489160427
1.8624134,15.4052223444192
1.7654505,7.95266464292215
0.8197589,4.00114054439251
3.0360136,12.126176703653
2.572626,10.2874491713904
2.5389395,10.2752284364576
2.429449,15.3516566256947
1.6299095,7.35335779271108
1.1670122,6.07963676035726
1.2123604,6.45391772108537
3.0121546,11.8892394946241
3.109827,11.3797297647238
2.848116,10.9912128300614
0.70106983,4.02160973464674
0.6049876,2.76326178609104
0.975914,10.9454540057457
2.7515688,11.3275621003022
0.9161167,5.26894629537217
2.5252485,10.4422755518348
0.6730161,2.18122932397313
1.243268,6.16510999680157
2.2537317,9.65792944634383
4.0852566,13.3762130678644
2.247942,13.6584572795906
0.77614975,4.399687691078
0.6465273,4.19229523817717
2.222849,14.3764902482211
1.4888077,7.24411356264343
1.0508223,5.906173567741
3.606989,13.0787440396873
2.9676256,10.824862542432
2.6982498,10.0466084582711
3.2449837,11.7135257745018
2.604082,10.1451431851362
2.5015783,10.4159333496415
2.0788012,8.6042806217411
1.9985428,14.1409371730688
3.2399893,12.013654359149
1.0632362,14.8239529273429
3.0208073,11.5712727702102
2.349804,9.5960617518395
3.160654,12.1167354228199
1.9272842,8.52606130185424
0.8244934,4.7739412822044
2.5850496,10.1019067900019
2.5403128,10.6347209760805
3.0158215,11.5809158721781
1.2924471,6.36159965473084
3.071517,11.5036481783793
2.2615824,9.57089919473337
2.8746853,11.0220765401237
1.588974,17.2310071678154
2.780302,10.9747073462231
0.97912407,5.36990256936873
0.71590185,2.64565802003042
2.0503159,8.49903670706994
0.46520996,13.9883530195023
3.0851116,12.0458656232847
2.11162,15.3561934799627
2.2983608,8.41420251460022
1.0655518,5.29011983818735
2.3113651,13.6364213230461
3.3235464,12.5282147175186
2.8005543,11.7873608209992
2.9684114,10.9557152262456
1.6932421,6.67042021997172
0.57984257,2.87877772195623
2.172102,8.72814223277311
1.1638279,6.1128780531849
0.9126072,5.20397615154419
3.3940773,12.7639917911338
2.717558,11.1427575205852
1.3124685,6.70206688853535
3.782467,13.4348592776534
0.63124657,3.45854417536151
2.2908955,9.15480554084747
2.0250902,7.82982411313455
2.7416658,11.4308633308463
1.7762613,8.13411835799267
2.334117,9.43701867310902
3.1132135,11.9277539747262
2.2421932,16.2227481730697
3.2877026,11.888867730557
0.74669266,4.24663196070815
1.0910835,14.1881363388512
1.4018116,14.1233319660256
2.901413,11.2052700776834
2.7242317,11.3505649945484
0.9051323,5.379487553326
0.10624695,12.6167161204916
-0.16375351,11.7168335300041
2.7384882,10.7206959438596
1.3937378,15.4634937950652
1.2376776,9.88910106514624
3.3156242,12.743727294953
2.8342047,11.2065141596024
3.125184,12.4384045841159
2.8427858,10.1109501903144
3.160326,12.1902985008222
1.5998745,14.684347472402
2.3856335,10.3782114907655
2.711606,11.051418226092
2.910121,11.073712814358
4.737589,15.6119873920221
1.7293568,14.9015852510367
2.402854,10.4625288071369
2.808792,11.037280354029
3.4767904,12.2345464076732
1.6475525,7.49539682156964
1.6570988,15.8591032035536
2.798541,11.0450358802304
0.7210455,10.8429313245833
1.779562,16.0326637540557
2.3218737,9.24957301714351
2.2383766,8.53201239560165
-0.18582535,11.0548548946424
2.5063467,9.96393238524871
3.8919582,13.7076990217868
2.6551666,14.9035966089165
1.7530041,14.9292462520584
2.5171337,9.75929461409337
2.8002052,11.1601559918693
2.4405184,9.69604254971004
3.3192663,12.2593246759819
1.6259155,16.0099906215913
3.016675,12.0210609373448
1.5306273,7.90116713365681
2.604826,11.3260079819138
2.8929815,11.1462631887751
0.88113594,4.5274119161837
3.6120968,12.8222081403799
3.5350513,13.1560379635371
1.650423,15.1114334391788
2.231804,17.395848684106
4.7496176,16.4337358500038
3.0895605,12.2314479837281
1.6045885,7.29747917243842
2.6362686,10.0875994728101
2.2159882,9.24413539691296
2.742838,11.0718231427764
3.7162342,13.1250729096771
3.566804,12.6497071389789
1.0195856,5.93576138666197
2.0840712,9.27348872737548
1.4597645,14.5597979053556
0.6426587,3.28375047342748
2.5824804,9.75583938831197
0.80908394,3.9750562265199
1.3745327,6.69218916270465
3.203475,12.0006140215934
3.1067076,12.2121117738175
1.6415892,7.32576317899423
2.9721212,11.8369880700539
2.5107985,10.6719799038303
3.0610428,12.0052838065817
2.4003468,14.839920573385
2.9464817,10.3362404185629
3.2073984,12.3663270225553
3.4305916,14.4783906959325
2.327383,9.51416857670469
-0.28679752,10.9263043577535
2.2281494,8.88440696990568
1.8009653,7.52254669090295
2.140708,8.88764122139486
2.0697403,8.39981169075103
1.5439978,6.83917800622357
2.6074333,10.6351618805011
1.229125,6.60385517779627
2.029397,8.50113800643089
2.711504,10.8970893860569
3.7790775,13.4141508745838
2.240223,15.5071635877834
2.8335361,11.1187174300096
1.1268663,5.80784228691398
3.4838562,13.0093245147794
1.9654331,8.4665612236436
3.0942583,11.8224367832945
3.4276524,12.1993876326409
3.2602835,12.5144982764047
1.9605322,8.51206106777252
1.0012226,5.89072260854849
2.484209,9.37900036592245
3.2131157,12.6464779747565
2.6289825,10.4244927132506
2.3633862,10.4893223603497
2.3006,9.33350040396851
1.327076,6.58552054559058
2.176443,15.0343422665799
3.5276794,12.8012060259584
1.5948849,7.12817645629938
2.5264797,10.3088735644217
2.470152,9.76340317197619
2.882038,11.3419307882908
1.0884609,14.7029363849761
3.0423708,11.7773866052576
3.1776352,12.4850911624833
2.173582,15.1632134376521
3.9953766,14.1192725420383
2.0390606,8.91898372152149
1.2833309,14.1747932883463
1.4238014,16.6297212109155
0.7901306,14.3282173876437
2.8107567,11.4115677322149
0.76976585,13.9246894237342
1.5800695,7.22719017013475
2.7227316,10.3784477683807
3.0586824,11.6963718294749
2.6376495,10.703981961626
0.8332982,4.44704793544569
3.0423746,11.8791325099178
2.8583698,10.8017719796472
4.9018507,15.1437591091343
0.37496567,13.3913740878298
1.5594645,7.29958113478675
1.5647202,7.11231585079342
2.0645409,8.57174085039744
1.4891176,7.01443979704347
0.6070461,2.96908859438209
1.691433,14.9579793032422
2.1026669,7.95979809546587
2.1898975,10.3639449303246
2.4768448,9.62743688603748
3.012124,11.8885385139374
2.72993,11.176533239031
1.7220087,7.68848372873152
1.7015114,14.6996611424746
1.8588924,7.8770708984706
1.7692022,7.90697042563567
0.4770546,13.3689872390609
0.764575,4.59078662379693
2.3523626,9.72698921237328
3.2047482,12.3553733908789
1.1983662,15.3968827680099
2.7816038,11.0135787301282
1.2447376,16.6036186246262
0.6103344,3.35082571642276
2.8717813,11.5369254515719
1.5804195,15.5902083176588
2.4308043,10.7909681456346
1.8058634,7.76583108288124
2.5064173,10.1305259247089
1.6999207,7.67721242027028
3.1033182,12.3472551404025
3.2872963,12.0767046824534
2.9745684,11.0360664208218
0.41692734,13.0140380614157
2.6028223,10.5098392310159
2.6067924,10.326291955802
2.64186,9.70447956041805
2.5822906,10.7238263417221
2.0215006,8.35135843198808
2.8200312,10.3832078549206
3.1947985,12.2984693388551
3.5443974,12.7712092648603
2.887457,11.595982990035
1.9305716,8.39461259792087
0.6078172,2.19120582887799
2.7162895,10.6514559053304
2.9697075,11.0533826685626
0.7880802,4.52950562079379
2.8433466,11.0824665944089
0.89026976,5.04928579189242
2.6093082,10.7502278628273
2.6734457,11.3597902754116
2.932354,11.1621036647194
1.5971451,15.1193317514038
2.3015375,8.17313842934879
2.8329983,10.7257812162315
1.0132141,14.6811947565376
2.8279781,11.1267041425008
2.3325691,15.8764060830526
3.3381138,12.5350857542813
2.9229841,11.20104414869
2.4940748,9.94634498743774
1.4071293,6.7340899245838
2.7766075,10.5963966881312
2.1358795,8.98432012474818
3.769144,13.2015499435442
3.1833897,12.3761453332459
2.9429827,11.298814259559
1.2334995,15.2880340546348
2.1268024,8.95629643459425
3.6896515,12.8683860677049
2.712985,9.30489035472873
3.4201422,12.5494755120567
3.132697,11.423393601602
2.610529,10.5638559521498
3.0587673,11.8987049806476
1.1845303,14.338725340637
2.4443092,9.64786033910512
1.3355198,15.565028682251
2.4036465,9.45064725882608
0.9086714,5.22015574431074
2.5479736,10.4082806919303
3.6352863,13.0186055816674
0.82543373,4.43874513644344
1.931591,15.4307692480451
2.4545488,10.1336158738933
2.5502272,11.1103227888248
2.3892632,9.38871222094962
0.19862366,12.3655715438668
3.21247,12.3851946005081
0.71590185,3.32277150869195
2.4119139,10.062924076369
1.9090214,7.74927602996087
3.0811062,11.2188872315251
2.129734,8.92273186443283
1.6285381,16.8143872895734
1.5019989,14.1889980406823
2.4988575,8.87510930795958
2.441887,15.6994491060975
2.3981876,10.2268192544694
0.7026582,3.88030306582749
0.43124008,13.5731854976074
2.58852,10.3189846875221
1.9221344,14.9619038975557
2.6473675,10.7339325380483
1.8054142,7.80515881670017
2.8242683,11.4537297855712
2.167286,8.93813587449968
2.611824,10.582021525077
2.1491604,14.982635831753
2.1613426,8.90420002177515
1.4755611,7.12489075441702
1.3428125,6.76916171213996
1.955286,15.3154311551862
0.8053293,4.70245569276438
1.1254301,5.99698772752483
1.3883457,14.4138981241962
2.0519848,8.39517255634965
2.6091642,10.0123236692187
4.0721493,15.694261551979
1.1666679,6.13485308753816
1.1495667,14.587933235946
1.451271,14.83404102733
1.4979897,7.1340331322294
2.566803,10.2030373600425
2.6680984,10.1184292685677
1.1553354,6.39435651990688
2.5909119,10.0477256975442
2.5165224,8.68481850673251
2.2387161,9.06836506436439
1.4293156,6.3620456431349
1.4270802,14.6063473197522
1.099133,-0.149706289390188
4.6275625,14.7403946470328
2.089141,8.54140707816046
2.3447008,9.58703034960966
0.803442,15.74391096615
2.823718,10.3089189990886
3.3092365,12.5438913674699
1.5734968,7.01515666075493
2.31532,9.42339014964272
