x,y
2.94748747364793E-06,5.26315752677633E-12
2.94872506856336E-06,5.27327936543861E-12
2.9499626634788E-06,5.2947787640755E-12
2.95120003102056E-06,5.32088673195764E-12
2.952437625936E-06,5.34903797761893E-12
2.95367499347776E-06,5.37796749260842E-12
2.9549125883932E-06,5.40694722123825E-12
2.95614995593496E-06,5.43547767103227E-12
2.9573875508504E-06,5.46322330054752E-12
2.95862514576584E-06,5.48992475877085E-12
2.9598625133076E-06,5.51538676927754E-12
2.96110010822304E-06,5.53947265421979E-12
2.9623374757648E-06,5.5620585835436E-12
2.96357507068024E-06,5.58305806200722E-12
2.96481266559567E-06,5.60238300421827E-12
2.96605003313744E-06,5.61994916160477E-12
2.96728762805287E-06,5.63567601280321E-12
2.96852499559464E-06,5.6494555886099E-12
2.96976259051007E-06,5.66116338045082E-12
2.97099995805183E-06,5.67062025976525E-12
2.97223755296727E-06,5.67757902497642E-12
2.97347514788271E-06,5.68165178074112E-12
2.97471251542447E-06,5.68218446414594E-12
2.97595011033991E-06,5.67790332053677E-12
2.97718747788167E-06,5.66576692001562E-12
2.97842507279711E-06,5.63572766212639E-12
2.97966266771255E-06,5.52673045851306E-12
2.98090003525431E-06,5.14135903704184E-12
2.98213763016975E-06,5.70762468154109E-12
2.98337499771151E-06,5.69419315945034E-12
2.98461259262695E-06,5.67077419819711E-12
2.98584996016871E-06,5.64694057356052E-12
2.98708755508415E-06,5.62349326475063E-12
2.98832514999958E-06,5.60162332424356E-12
2.98956251754134E-06,5.58319672517854E-12
2.99080011245678E-06,5.57047109973862E-12
2.99203747999854E-06,5.56562882694958E-12
2.99327507491398E-06,5.57016290711241E-12
2.99451266982942E-06,5.58439371265E-12
2.99575003737118E-06,5.6073084020681E-12
2.99698763228662E-06,5.63685882252492E-12
2.99822499982838E-06,5.67049121499075E-12
2.99946259474382E-06,5.70577043393553E-12
3.00069996228558E-06,5.74073250546324E-12
3.00193755720102E-06,5.77409327767728E-12
3.00317515211646E-06,5.80517166374124E-12
3.00441251965822E-06,5.83376919879048E-12
3.00565011457366E-06,5.85998605812489E-12
3.00688748211542E-06,5.8839243754704E-12
3.00812507703085E-06,5.90527334129315E-12
3.00936267194629E-06,5.92202670925128E-12
3.01060003948805E-06,5.92456003614009E-12
3.01183763440349E-06,5.82264202113787E-12
3.01307500194525E-06,6.11613872926267E-12
3.01431259686069E-06,6.13346546261657E-12
3.01554996440245E-06,6.15226070169148E-12
3.01678755931789E-06,6.18194060936997E-12
3.01802515423333E-06,6.21675674866799E-12
3.01926252177509E-06,6.25447261116667E-12
3.02050011669053E-06,6.29390166921791E-12
3.02173748423229E-06,6.33422031757712E-12
3.02297507914773E-06,6.37483145275049E-12
3.02421244668949E-06,6.41523657773762E-12
3.02545004160493E-06,6.455064742089E-12
3.02668763652036E-06,6.49400268832242E-12
3.02792500406213E-06,6.53180401844701E-12
3.02916259897756E-06,6.56829696231096E-12
3.03039996651933E-06,6.60332488425046E-12
3.03163756143476E-06,6.63678912910199E-12
3.0328751563502E-06,6.66859335242324E-12
3.03411252389196E-06,6.69865468660528E-12
3.0353501188074E-06,6.72690917112232E-12
3.03658748634916E-06,6.75326283603853E-12
3.0378250812646E-06,6.7776184203144E-12
3.03906244880636E-06,6.79981366165223E-12
3.0403000437218E-06,6.81961450842369E-12
3.04153763863724E-06,6.83659416227757E-12
3.042775006179E-06,6.8499147012038E-12
3.04401260109444E-06,6.85759601882676E-12
3.0452499686362E-06,6.85330893458958E-12
3.04648756355164E-06,6.80143321649252E-12
3.04772515846707E-06,6.11983090271131E-12
3.04896252600884E-06,6.94133333675216E-12
3.05020012092427E-06,6.95174997462745E-12
3.05143748846604E-06,6.94733518007294E-12
3.05267508338147E-06,6.94055192506393E-12
3.05391245092324E-06,6.9314890596395E-12
3.05515004583867E-06,6.92014459934148E-12
3.05638764075411E-06,6.9070769718592E-12
3.05762500829587E-06,6.89355196475903E-12
3.05886260321131E-06,6.88159288262059E-12
3.06009997075307E-06,6.87385977076027E-12
3.06133756566851E-06,6.8731805923573E-12
3.06257516058395E-06,6.88181821077665E-12
3.06381252812571E-06,6.90069552574451E-12
3.06505012304115E-06,6.92904304341984E-12
3.06628749058291E-06,6.96462634255767E-12
3.06752508549835E-06,7.00450735127061E-12
3.06876245304011E-06,7.0457766769256E-12
3.07000004795555E-06,7.08612922357924E-12
3.07123764287098E-06,7.12398758451558E-12
3.07247501041275E-06,7.15844398599941E-12
3.07371260532818E-06,7.18903643683382E-12
3.07494997286995E-06,7.21528496301107E-12
3.07618756778538E-06,7.23567941810821E-12
3.07742516270082E-06,7.24261912600753E-12
3.07866253024258E-06,7.1500842388536E-12
3.07990012515802E-06,7.39492461983246E-12
3.08113749269978E-06,7.40660919528386E-12
3.08237508761522E-06,7.42542878307058E-12
3.08361245515698E-06,7.4523366082393E-12
3.08485005007242E-06,7.48398121055071E-12
3.08608764498786E-06,7.51906028327476E-12
3.08732501252962E-06,7.55676945843614E-12
3.08856260744506E-06,7.59644837868327E-12
3.08979997498682E-06,7.6374484608859E-12
3.09103756990226E-06,7.67918918381163E-12
3.09227516481769E-06,7.72112300533846E-12
3.09351253235945E-06,7.76277252620822E-12
3.09475012727489E-06,7.80376036895104E-12
3.09598749481665E-06,7.84375481744672E-12
3.09722508973209E-06,7.88252305463634E-12
3.09846245727385E-06,7.91986262501072E-12
3.09970005218929E-06,7.95564696827541E-12
3.10093764710473E-06,7.98976530717624E-12
3.10217501464649E-06,8.02213339718911E-12
3.10341260956193E-06,8.05269873206454E-12
3.10464997710369E-06,8.08138719734803E-12
3.10588757201913E-06,8.10813128019794E-12
3.10712516693457E-06,8.13280484770049E-12
3.10836253447633E-06,8.15518478803931E-12
3.10960012939177E-06,8.17482242076133E-12
3.11083749693353E-06,8.19058139387533E-12
3.11207509184896E-06,8.1987983733222E-12
3.11331245939073E-06,8.17895327346419E-12
3.11455005430616E-06,7.57085624016601E-12
3.1157876492216E-06,8.26614377729209E-12
3.11702501676336E-06,8.29225599001099E-12
3.1182626116788E-06,8.29956412695163E-12
3.11949997922056E-06,8.30384982789491E-12
3.120737574136E-06,8.30564323628136E-12
3.12197516905144E-06,8.30468302021189E-12
3.1232125365932E-06,8.30073637653392E-12
3.12445013150864E-06,8.29377596680993E-12
3.1256874990504E-06,8.28416712852284E-12
3.12692509396584E-06,8.27288931335326E-12
3.1281624615076E-06,8.26176941504556E-12
3.12940005642304E-06,8.25351416343727E-12
3.13063765133847E-06,8.25137833683763E-12
3.13187501888024E-06,8.25831435561576E-12
3.13311261379567E-06,8.27591954953989E-12
3.13434998133744E-06,8.30375389340109E-12
3.13558757625287E-06,8.33955291587195E-12
3.13682517116831E-06,8.38008318137571E-12
3.13806253871007E-06,8.42213859846073E-12
3.13930013362551E-06,8.46316918555592E-12
3.14053750116727E-06,8.50134477025399E-12
3.14177509608271E-06,8.53533490425613E-12
3.14301246362447E-06,8.56339263979735E-12
3.14425005853991E-06,8.57928150724455E-12
3.14548765345535E-06,8.49111169789732E-12
3.14672502099711E-06,8.69038105907502E-12
3.14796261591255E-06,8.70638713271816E-12
3.14919998345431E-06,8.72476329670078E-12
3.15043757836975E-06,8.74652822936989E-12
3.15167494591151E-06,8.7709046629581E-12
3.15291254082695E-06,8.7979199781604E-12
3.15415013574238E-06,8.82765418717094E-12
3.15538750328415E-06,8.86002716439225E-12
3.15662509819958E-06,8.89477070492879E-12
3.15786246574135E-06,8.93141658090718E-12
3.15910006065678E-06,8.96941188278869E-12
3.16033765557222E-06,9.00814297050698E-12
3.16157502311398E-06,9.04701358478943E-12
3.16281261802942E-06,9.08550638886143E-12
3.16404998557118E-06,9.12315362184621E-12
3.16528758048662E-06,9.15959868947761E-12
3.16652494802838E-06,9.19453658354536E-12
3.16776254294382E-06,9.22775720250836E-12
3.16900013785926E-06,9.25908754525277E-12
3.17023750540102E-06,9.28839991026765E-12
3.17147510031646E-06,9.31561402104543E-12
3.17271246785822E-06,9.34064711030531E-12
3.17395006277366E-06,9.36343697917826E-12
3.17518765768909E-06,9.38387972380298E-12
3.17642502523086E-06,9.40177724306383E-12
3.17766262014629E-06,9.41663067283057E-12
3.17889998768805E-06,9.426664279785E-12
3.18013758260349E-06,9.4210768113591E-12
3.18137495014525E-06,8.96637667941255E-12
3.18261254506069E-06,9.44809693990965E-12
3.18385013997613E-06,9.47559704023351E-12
3.18508750751789E-06,9.48234766693277E-12
3.18632510243333E-06,9.48517180609611E-12
3.18756246997509E-06,9.4854448066418E-12
3.18880006489053E-06,9.48331153075345E-12
3.19003765980597E-06,9.47866646507157E-12
3.19127502734773E-06,9.47131698235404E-12
3.19251262226317E-06,9.46104267750563E-12
3.19374998980493E-06,9.4476908920372E-12
3.19498758472037E-06,9.4313119669295E-12
3.19622495226213E-06,9.41242195570695E-12
3.19746254717756E-06,9.39229293070637E-12
3.198700142093E-06,9.37322264332255E-12
3.19993750963476E-06,9.35841113303895E-12
3.2011751045502E-06,9.35120239856011E-12
3.20241247209196E-06,9.35384984425022E-12
3.2036500670074E-06,9.3665160267659E-12
3.20488766192284E-06,9.38729836842995E-12
3.2061250294646E-06,9.4131754799241E-12
3.20736262438004E-06,9.4411058625839E-12
3.2085999919218E-06,9.46853616787049E-12
3.20983758683724E-06,9.4931436656675E-12
3.211074954379E-06,9.50973278997574E-12
3.21231254929444E-06,9.38807658794466E-12
3.21355014420988E-06,9.57627239813235E-12
3.21478751175164E-06,9.59347454091041E-12
3.21602510666707E-06,9.60752236654622E-12
3.21726247420884E-06,9.62067649557316E-12
3.21850006912427E-06,9.63332228072461E-12
3.21973766403971E-06,9.64611447138604E-12
3.22097503158147E-06,9.65983634378233E-12
3.22221262649691E-06,9.67525223193637E-12
3.22344999403867E-06,9.69295199599943E-12
3.22468758895411E-06,9.7132765453324E-12
3.22592495649587E-06,9.73625453138333E-12
3.22716255141131E-06,9.76165842784809E-12
3.22840014632675E-06,9.7890472911742E-12
3.22963751386851E-06,9.81786589115699E-12
3.23087510878395E-06,9.84754251649283E-12
3.23211247632571E-06,9.87751028701299E-12
3.23335007124115E-06,9.90728464219559E-12
3.23458766615658E-06,9.93643902096219E-12
3.23582503369835E-06,9.9646221657585E-12
3.23706262861378E-06,9.99156583843847E-12
3.23829999615555E-06,1.00170386559621E-11
3.23953759107098E-06,1.00408744611635E-11
3.24077495861275E-06,1.0062924249827E-11
3.24201255352818E-06,1.00830791033782E-11
3.24325014844362E-06,1.01012203168276E-11
3.24448751598538E-06,1.01171682255541E-11
3.24572511090082E-06,1.01303470303004E-11
3.24696247844258E-06,1.01362201733606E-11
3.24820007335802E-06,9.75651547944667E-12
3.24943766827346E-06,1.0130784696029E-11
3.25067503581522E-06,1.01567845897792E-11
3.25191263073066E-06,1.01641185079292E-11
3.25314999827242E-06,1.01668839749835E-11
3.25438759318786E-06,1.01668006613275E-11
3.25562496072962E-06,1.01643150522486E-11
3.25686255564506E-06,1.01595813201785E-11
3.25810015056049E-06,1.01526444795877E-11
3.25933751810226E-06,1.01434826955377E-11
3.26057511301769E-06,1.01320079568471E-11
3.26181248055946E-06,1.01180817841201E-11
3.26305007547489E-06,1.01015163238234E-11
3.26428767039033E-06,1.00821520030178E-11
3.26552503793209E-06,1.0059994704587E-11
3.26676263284753E-06,1.00354582876483E-11
3.26800000038929E-06,1.00097264795913E-11
3.26923759530473E-06,9.98491010716151E-12
3.27047496284649E-06,9.96375796035457E-12
3.27171255776193E-06,9.94863516806806E-12
3.27295015267737E-06,9.94047589160204E-12
3.27418752021913E-06,9.93849229295432E-12
3.27542511513457E-06,9.94081426157095E-12
3.27666248267633E-06,9.94519808949055E-12
3.27790007759177E-06,9.94772464462146E-12
3.27913744513353E-06,9.42132452739144E-12
3.28037504004897E-06,9.9629683511726E-12
3.2816126349644E-06,9.97028850224033E-12
3.28285000250617E-06,9.97411568072618E-12
3.2840875974216E-06,9.97616090335181E-12
3.28532496496336E-06,9.97644495190508E-12
3.2865625598788E-06,9.97493729502397E-12
3.28780015479424E-06,9.97173910197417E-12
3.289037522336E-06,9.96715774682405E-12
3.29027511725144E-06,9.96172408832912E-12
3.2915124847932E-06,9.9561554782695E-12
3.29275007970864E-06,9.95124062339811E-12
3.2939874472504E-06,9.94770447662756E-12
3.29522504216584E-06,9.94607421054424E-12
3.29646263708128E-06,9.94661517509696E-12
3.29770000462304E-06,9.94932948735275E-12
3.29893759953848E-06,9.95401502682506E-12
3.30017496708024E-06,9.96033868087471E-12
3.30141256199568E-06,9.96791533071092E-12
3.30265015691111E-06,9.97635377268374E-12
3.30388752445287E-06,9.98529154680298E-12
3.30512511936831E-06,9.99441578205958E-12
3.30636248691007E-06,1.00034562589586E-11
3.30760008182551E-06,1.00121985656058E-11
3.30883744936727E-06,1.00204714264122E-11
3.31007504428271E-06,1.00281658652595E-11
3.31131263919815E-06,1.00352447938725E-11
3.31255000673991E-06,1.00417719284351E-11
3.31378760165535E-06,1.00470256773628E-11
3.31502496919711E-06,9.56509552477202E-12
3.31626256411255E-06,1.00196784890917E-11
3.31750015902799E-06,1.00353164851883E-11
3.31873752656975E-06,1.0038213515969E-11
3.31997512148519E-06,1.00375501420342E-11
3.32121248902695E-06,1.00347420111619E-11
3.32245008394238E-06,1.00302267045094E-11
3.32368745148415E-06,1.00242177360822E-11
3.32492504639958E-06,1.00168627816842E-11
3.32616264131502E-06,1.00083007773395E-11
3.32740000885678E-06,9.99867692437662E-12
3.32863760377222E-06,9.98814034473963E-12
3.32987497131398E-06,9.97685185260907E-12
3.33111256622942E-06,9.9649536388208E-12
3.33235016114486E-06,9.95255466466672E-12
3.33358752868662E-06,9.93967781808574E-12
3.33482512360206E-06,9.92618876921678E-12
3.33606249114382E-06,9.9117585814466E-12
3.33730008605926E-06,9.89587527705417E-12
3.33853745360102E-06,9.87810071614157E-12
3.33977504851646E-06,9.85849188255167E-12
3.34101264343189E-06,9.83795265703854E-12
3.34225001097366E-06,9.8179929476786E-12
3.34348760588909E-06,9.80002598058656E-12
3.34472497343086E-06,9.78414121973146E-12
3.34596256834629E-06,9.71457386366534E-12
3.34720016326173E-06,9.75621496702076E-12
3.34843753080349E-06,9.75083817080465E-12
3.34967512571893E-06,9.74583694331856E-12
3.35091249326069E-06,9.7419620580268E-12
3.35215008817613E-06,9.73894516656607E-12
3.35338745571789E-06,9.73628652336739E-12
3.35462505063333E-06,9.73334216916593E-12
3.35586264554877E-06,9.72935829258907E-12
3.35710001309053E-06,9.72352580193277E-12
3.35833760800597E-06,9.71508285601258E-12
3.35957497554773E-06,9.703478735086E-12
3.36081257046317E-06,9.68852309621797E-12
3.3620501653786E-06,9.67049496593894E-12
3.36328753292037E-06,9.65010252013496E-12
3.3645251278358E-06,9.62829896683987E-12
3.36576249537757E-06,9.60607707724422E-12
3.367000090293E-06,9.58424225249698E-12
3.36823745783477E-06,9.56334549738298E-12
3.3694750527502E-06,9.54364913984738E-12
3.37071264766564E-06,9.52521025954291E-12
3.3719500152074E-06,9.50794259440047E-12
3.37318761012284E-06,9.49167513041193E-12
3.3744249776646E-06,9.47622485005785E-12
3.37566257258004E-06,9.46141024849529E-12
3.37690016749548E-06,9.4471069879311E-12
3.37813753503724E-06,9.43329915900053E-12
3.37937512995268E-06,9.42024588022574E-12
3.38061249749444E-06,9.4089248745548E-12
3.38185009240988E-06,9.06443876376741E-12
3.38308745995164E-06,9.35258611508299E-12
3.38432505486708E-06,9.34494792982896E-12
3.38556264978251E-06,9.33086849822914E-12
3.38680001732428E-06,9.3148285960114E-12
3.38803761223971E-06,9.29763492644313E-12
3.38927497978148E-06,9.27956089779061E-12
3.39051257469691E-06,9.26074087107311E-12
3.39175016961235E-06,9.24129820929586E-12
3.39298753715411E-06,9.2213757646386E-12
3.39422513206955E-06,9.20114719379388E-12
3.39546249961131E-06,9.18086170557376E-12
3.39670009452675E-06,9.16083465389419E-12
3.39793746206851E-06,9.14150021926806E-12
3.39917505698395E-06,9.12340771918856E-12
3.40041265189939E-06,9.10726778810801E-12
3.40165001944115E-06,9.09393571814011E-12
3.40288761435659E-06,9.08432363065544E-12
3.40412498189835E-06,9.07914832822772E-12
3.40536257681379E-06,9.07831065817388E-12
3.40659994435555E-06,9.07993860324548E-12
3.40783753927099E-06,9.07970200515351E-12
3.40907513418642E-06,9.07197709009862E-12
3.41031250172819E-06,9.05349247736916E-12
3.41155009664362E-06,9.02645307374183E-12
3.41278746418538E-06,8.97736163188728E-12
3.41402505910082E-06,8.9518206680558E-12
3.41526265401626E-06,8.92324770452836E-12
3.41650002155802E-06,8.89911892513076E-12
3.41773761647346E-06,8.88036220158325E-12
3.41897498401522E-06,8.8669910820257E-12
3.42021257893066E-06,8.85870284938179E-12
3.42144994647242E-06,8.85507179493336E-12
3.42268754138786E-06,8.85554989777016E-12
3.4239251363033E-06,8.85940565711605E-12
3.42516250384506E-06,8.86560867556787E-12
3.4264000987605E-06,8.87272526375882E-12
3.42763746630226E-06,8.87887181613454E-12
3.4288750612177E-06,8.88185471037204E-12
3.43011265613313E-06,8.87952898880209E-12
3.43135002367489E-06,8.8703442385436E-12
3.43258761859033E-06,8.8538056533485E-12
3.43382498613209E-06,8.83061056015721E-12
3.43506258104753E-06,8.80231429756472E-12
3.43629994858929E-06,8.77081509094555E-12
3.43753754350473E-06,8.73782137815977E-12
3.43877513842017E-06,8.70462315953431E-12
3.44001250596193E-06,8.6720284081122E-12
3.44125010087737E-06,8.64042785870629E-12
3.44248746841913E-06,8.6099615126361E-12
3.44372506333457E-06,8.58059189669615E-12
3.44496265825001E-06,8.55225246933337E-12
3.44620002579177E-06,8.52497424517328E-12
3.44743762070721E-06,8.49892964735413E-12
3.44867498824897E-06,8.42137161501369E-12
3.4499125831644E-06,8.43386272626274E-12
3.45114995070617E-06,8.40928694163113E-12
3.4523875456216E-06,8.38258565497982E-12
3.45362514053704E-06,8.35503411678353E-12
3.4548625080788E-06,8.32683360030486E-12
3.45610010299424E-06,8.29799863972281E-12
3.457337470536E-06,8.2685345520781E-12
3.45857506545144E-06,8.23843453518314E-12
3.45981266036688E-06,8.20773536055713E-12
3.46105002790864E-06,8.17651536252083E-12
3.46228762282408E-06,8.14489181470329E-12
3.46352499036584E-06,8.11308096020522E-12
3.46476258528128E-06,8.08137948392319E-12
3.46599995282304E-06,8.05025133679494E-12
3.46723754773848E-06,8.02034056583939E-12
3.46847514265391E-06,7.99259665724609E-12
3.46971251019568E-06,7.96837066568012E-12
3.47095010511112E-06,7.94953474223421E-12
3.47218747265288E-06,7.93857838414733E-12
3.47342506756831E-06,7.93833590586654E-12
3.47466266248375E-06,7.95086626745861E-12
3.47590003002551E-06,7.97471057983371E-12
3.47713762494095E-06,8.00163453304978E-12
3.47837499248271E-06,8.01904355525399E-12
3.47961258739815E-06,7.99501937390541E-12
3.48084995493991E-06,7.96144547735954E-12
3.48208754985535E-06,7.91225649173713E-12
3.48332514477079E-06,7.85995057362464E-12
3.48456251231255E-06,7.8116411577558E-12
3.48580010722799E-06,7.77049668920872E-12
3.48703747476975E-06,7.73756700318346E-12
3.48827506968519E-06,7.7129627913675E-12
3.48951266460063E-06,7.69653476235843E-12
3.49075003214239E-06,7.68810863640867E-12
3.49198762705782E-06,7.68754062093807E-12
3.49322499459959E-06,7.69464462495666E-12
3.49446258951502E-06,7.70898679644934E-12
3.49569995705679E-06,7.72954362479276E-12
3.49693755197222E-06,7.75431308803745E-12
3.49817514688766E-06,7.77999040177559E-12
3.49941251442942E-06,7.80212634849146E-12
3.50065010934486E-06,7.81602356929378E-12
3.50188747688662E-06,7.81814936019158E-12
3.50312507180206E-06,7.80734402700275E-12
3.5043626667175E-06,7.78495353282794E-12
3.50560003425926E-06,7.7539266332975E-12
3.5068376291747E-06,7.7175522905686E-12
3.50807499671646E-06,7.67862644944485E-12
3.5093125916319E-06,7.6390693969477E-12
3.51054995917366E-06,7.60001933417523E-12
3.5117875540891E-06,7.56193341521504E-12
3.51302514900453E-06,7.52461221316932E-12
3.5142625165463E-06,7.48324331367891E-12
3.51550011146173E-06,7.45844988735259E-12
3.5167374790035E-06,7.42553020900175E-12
3.51797507391893E-06,7.39270814142248E-12
3.51921266883437E-06,7.36052179046422E-12
3.52045003637613E-06,7.32867685023708E-12
3.52168763129157E-06,7.29693543560968E-12
3.52292499883333E-06,7.26512404313137E-12
3.52416259374877E-06,7.23307474569167E-12
3.52539996129053E-06,7.2006684455487E-12
3.52663755620597E-06,7.16778766959975E-12
3.52787515112141E-06,7.13436068543251E-12
3.52911251866317E-06,7.10034935481143E-12
3.53035011357861E-06,7.0657387293355E-12
3.53158748112037E-06,7.03059496834188E-12
3.53282507603581E-06,6.99503639532224E-12
3.53406244357757E-06,6.95931977747003E-12
3.53530003849301E-06,6.9238442703798E-12
3.53653763340844E-06,6.88928884160844E-12
3.53777500095021E-06,6.85674201212349E-12
3.53901259586564E-06,6.82792811337866E-12
3.54024996340741E-06,6.80561922942437E-12
3.54148755832284E-06,6.79407582984257E-12
3.54272515323828E-06,6.79938941904386E-12
3.54396252078004E-06,6.82880687196428E-12
3.54520011569548E-06,6.86058109691282E-12
3.54643748323724E-06,6.94194858373259E-12
3.54767507815268E-06,6.99246649436335E-12
3.54891244569444E-06,7.00135801696817E-12
3.55015004060988E-06,6.96979386609168E-12
3.55138763552532E-06,6.91574918172806E-12
3.55262500306708E-06,6.85611451699539E-12
3.55386259798252E-06,6.80037316834002E-12
3.55509996552428E-06,6.75251288338212E-12
3.55633756043972E-06,6.71373853946445E-12
3.55757515535515E-06,6.68423961707639E-12
3.55881252289692E-06,6.66396821139054E-12
3.56005011781235E-06,6.652987486263E-12
3.56128748535411E-06,6.65163242206613E-12
3.56252508026955E-06,6.66050591777079E-12
3.56376244781131E-06,6.68034394372425E-12
3.56500004272675E-06,6.71164815798513E-12
3.56623763764219E-06,6.75392926520467E-12
3.56747500518395E-06,6.80465890335973E-12
3.56871260009939E-06,6.85843357192112E-12
3.56994996764115E-06,6.90723531791723E-12
3.57118756255659E-06,6.94276733431E-12
3.57242515747203E-06,6.95963715124257E-12
3.57366252501379E-06,6.95723526747145E-12
3.57490011992923E-06,6.93888546204122E-12
3.57613748747099E-06,6.90951638178314E-12
3.57737508238643E-06,6.87362687549748E-12
3.57861244992819E-06,6.8343034937761E-12
3.57985004484362E-06,6.79224007008517E-12
3.58108763975906E-06,6.71897272933782E-12
3.58232500730082E-06,6.73232541035459E-12
3.58356260221626E-06,6.69066445176412E-12
3.58479996975802E-06,6.65355986916002E-12
3.58603756467346E-06,6.6180753874786E-12
3.5872751595889E-06,6.58352779945359E-12
3.58851252713066E-06,6.5495590502504E-12
3.5897501220461E-06,6.51588825441974E-12
3.59098748958786E-06,6.48230392447334E-12
3.5922250845033E-06,6.44859793692293E-12
3.59346245204506E-06,6.414608203262E-12
3.5947000469605E-06,6.38016564486935E-12
3.59593764187593E-06,6.34513645974603E-12
3.5971750094177E-06,6.30940426467027E-12
3.59841260433313E-06,6.2728523524103E-12
3.5996499718749E-06,6.23541532248631E-12
3.60088756679033E-06,6.19703507540473E-12
3.60212516170577E-06,6.1577259204688E-12
3.60336252924753E-06,6.11758538909291E-12
3.60460012416297E-06,6.07682644776268E-12
3.60583749170473E-06,6.03592991036419E-12
3.60707508662017E-06,5.9957712132227E-12
3.60831245416193E-06,5.9580246544718E-12
3.60955004907737E-06,5.92571012867203E-12
3.61078764399281E-06,5.90283850753945E-12
3.61202501153457E-06,5.90278577025242E-12
3.61326260645001E-06,5.93662709067869E-12
3.61449997399177E-06,6.01306910879477E-12
3.61573756890721E-06,6.11869462530911E-12
3.61697516382264E-06,6.20648876951047E-12
3.61821253136441E-06,6.23676044302773E-12
3.61945012627984E-06,6.21360224239575E-12
3.62068749382161E-06,6.16319910958371E-12
3.62192508873704E-06,6.10620652535765E-12
3.62316245627881E-06,6.05292948827859E-12
3.62440005119424E-06,6.0072927303041E-12
3.62563764610968E-06,5.97044067578199E-12
3.62687501365144E-06,5.94251344573466E-12
3.62811260856688E-06,5.9234431806587E-12
3.62934997610864E-06,5.91335582344287E-12
3.63058757102408E-06,5.91275773826326E-12
3.63182516593952E-06,5.92271492596726E-12
3.63306253348128E-06,5.94493496531228E-12
3.63430012839672E-06,5.98167951717272E-12
3.63553749593848E-06,6.0351117055368E-12
3.63677509085392E-06,6.1058382803307E-12
3.63801245839568E-06,6.19045913803898E-12
3.63925005331112E-06,6.27988389131546E-12
3.64048764822655E-06,6.36078907117439E-12
3.64172501576832E-06,6.42128741921931E-12
3.64296261068375E-06,6.45633967976244E-12
3.64419997822552E-06,6.46810921932309E-12
3.64543757314095E-06,6.4621862385476E-12
3.64667516805639E-06,6.44176210645978E-12
3.64791253559815E-06,6.46456882668978E-12
3.64915013051359E-06,6.41852119104406E-12
3.65038749805535E-06,6.39064570902568E-12
3.65162509297079E-06,6.36527316490844E-12
3.65286246051255E-06,6.34082107226647E-12
3.65410005542799E-06,6.31690030905516E-12
3.65533765034343E-06,6.29326969122887E-12
3.65657501788519E-06,6.26970489532093E-12
3.65781261280063E-06,6.24597494107736E-12
3.65904998034239E-06,6.22187496937126E-12
3.66028757525783E-06,6.19719293603067E-12
3.66152494279959E-06,6.17174505869056E-12
3.66276253771503E-06,6.14533795822973E-12
3.66400013263046E-06,6.11779905615158E-12
3.66523750017222E-06,6.08896135838631E-12
3.66647509508766E-06,6.05864467341281E-12
3.66771246262942E-06,6.02669188717117E-12
3.66895005754486E-06,5.99292361949119E-12
3.6701876524603E-06,5.95717964193911E-12
3.67142502000206E-06,5.91930736499914E-12
3.6726626149175E-06,5.87915043832112E-12
3.67389998245926E-06,5.83662064457723E-12
3.6751375773747E-06,5.79166178580141E-12
3.67637494491646E-06,5.74402964081368E-12
3.6776125398319E-06,5.65827031487548E-12
3.67885013474734E-06,5.65455526764004E-12
3.6800875022891E-06,5.61623038276606E-12
3.68132509720454E-06,5.59837771350807E-12
3.6825624647463E-06,5.62255201446512E-12
3.68380005966173E-06,5.71083882661925E-12
3.68503765457717E-06,5.84763588581464E-12
3.68627502211893E-06,5.96143554865259E-12
3.68751261703437E-06,6.00167844180126E-12
3.68874998457613E-06,5.98239525755331E-12
3.68998757949157E-06,5.93610889198294E-12
3.69122494703333E-06,5.88358304122837E-12
3.69246254194877E-06,5.83401178339081E-12
3.69370013686421E-06,5.79077586593382E-12
3.69493750440597E-06,5.7548574155475E-12
3.69617509932141E-06,5.72636394551125E-12
3.69741246686317E-06,5.70521750855557E-12
3.69865006177861E-06,5.69142405612394E-12
3.69988765669405E-06,5.68533428659401E-12
3.70112502423581E-06,5.68789104949892E-12
3.70236261915124E-06,5.70097972003451E-12
3.70359998669301E-06,5.72777355411846E-12
3.70483758160844E-06,5.77280393913375E-12
3.70607494915021E-06,5.84087276064272E-12
3.70731254406564E-06,5.93391465112349E-12
3.70855013898108E-06,6.04597434484541E-12
3.70978750652284E-06,6.16122043113663E-12
3.71102510143828E-06,6.26045336842483E-12
3.71226246898004E-06,6.33125539384653E-12
3.71350006389548E-06,6.36644686544707E-12
3.71473765881092E-06,6.42572927872933E-12
3.71597502635268E-06,6.4245335855212E-12
3.71721262126812E-06,6.42582234380541E-12
3.71844998880988E-06,6.42454791007074E-12
3.71968758372532E-06,6.42184528873457E-12
3.72092495126708E-06,6.4185186914315E-12
3.72216254618252E-06,6.41493786602354E-12
3.72340014109795E-06,6.41120289546428E-12
3.72463750863972E-06,6.4072645049219E-12
3.72587510355515E-06,6.40299433205878E-12
3.72711247109692E-06,6.39822983579256E-12
3.72835006601235E-06,6.39278818044733E-12
3.72958766092779E-06,6.38648158113329E-12
3.73082502846955E-06,6.37911884230085E-12
3.73206262338499E-06,6.3705006957082E-12
3.73329999092675E-06,6.36042798894348E-12
